Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart,group_number,run_number,problem_size,max_iterations,max_attempts,max_restarts
1,0.05831024999999812,1016.0,57.0,100,1,42,4,12,1000,10,100,100
1,0.05831024999999812,1014.0,58.0,100,1,43,4,12,1000,10,100,100
1,0.05831024999999812,1026.0,60.0,100,1,44,4,12,1000,10,100,100
1,0.05831024999999812,1088.0,61.0,100,1,45,4,12,1000,10,100,100
1,0.05831024999999812,1026.0,62.0,100,1,46,4,12,1000,10,100,100
1,0.05831024999999812,1075.0,64.0,100,1,47,4,12,1000,10,100,100
1,0.05831024999999812,988.0,66.0,100,1,48,4,12,1000,10,100,100
1,0.05831024999999812,1031.0,67.0,100,1,49,4,12,1000,10,100,100
1,0.05831024999999812,1000.0,69.0,100,1,50,4,12,1000,10,100,100
1,0.05831024999999812,1095.0,70.0,100,1,51,4,12,1000,10,100,100
1,0.05831024999999812,1080.0,71.0,100,1,52,4,12,1000,10,100,100
1,0.05831024999999812,1017.0,72.0,100,1,53,4,12,1000,10,100,100
1,0.05831024999999812,1052.0,73.0,100,1,54,4,12,1000,10,100,100
1,0.05831024999999812,1042.0,75.0,100,1,55,4,12,1000,10,100,100
1,0.05831024999999812,1054.0,76.0,100,1,56,4,12,1000,10,100,100
1,0.05831024999999812,1043.0,78.0,100,1,57,4,12,1000,10,100,100
1,0.05831024999999812,1044.0,79.0,100,1,58,4,12,1000,10,100,100
1,0.05831024999999812,1007.0,81.0,100,1,59,4,12,1000,10,100,100
1,0.05831024999999812,1063.0,82.0,100,1,60,4,12,1000,10,100,100
1,0.05831024999999812,1029.0,83.0,100,1,61,4,12,1000,10,100,100
1,0.05831024999999812,1086.0,84.0,100,1,62,4,12,1000,10,100,100
1,0.05831024999999812,1014.0,86.0,100,1,63,4,12,1000,10,100,100
1,0.05831024999999812,1024.0,88.0,100,1,64,4,12,1000,10,100,100
1,0.05831024999999812,1034.0,89.0,100,1,65,4,12,1000,10,100,100
1,0.05831024999999812,1028.0,90.0,100,1,66,4,12,1000,10,100,100
1,0.05831024999999812,1058.0,91.0,100,1,67,4,12,1000,10,100,100
1,0.05831024999999812,963.0,93.0,100,1,68,4,12,1000,10,100,100
1,0.05831024999999812,1053.0,94.0,100,1,69,4,12,1000,10,100,100
1,0.05831024999999812,998.0,96.0,100,1,70,4,12,1000,10,100,100
1,0.05831024999999812,1002.0,98.0,100,1,71,4,12,1000,10,100,100
1,0.05831024999999812,1010.0,99.0,100,1,72,4,12,1000,10,100,100
1,0.05831024999999812,1011.0,100.0,100,1,73,4,12,1000,10,100,100
1,0.05831024999999812,1014.0,102.0,100,1,74,4,12,1000,10,100,100
1,0.05831024999999812,1071.0,103.0,100,1,75,4,12,1000,10,100,100
1,0.05831024999999812,1050.0,105.0,100,1,76,4,12,1000,10,100,100
1,0.05831024999999812,1066.0,106.0,100,1,77,4,12,1000,10,100,100
1,0.05831024999999812,1034.0,107.0,100,1,78,4,12,1000,10,100,100
1,0.05831024999999812,1021.0,108.0,100,1,79,4,12,1000,10,100,100
1,0.05831024999999812,1031.0,110.0,100,1,80,4,12,1000,10,100,100
1,0.05831024999999812,1049.0,111.0,100,1,81,4,12,1000,10,100,100
1,0.05831024999999812,1058.0,112.0,100,1,82,4,12,1000,10,100,100
1,0.05831024999999812,1027.0,113.0,100,1,83,4,12,1000,10,100,100
1,0.05831024999999812,1018.0,114.0,100,1,84,4,12,1000,10,100,100
1,0.05831024999999812,1061.0,116.0,100,1,85,4,12,1000,10,100,100
1,0.05831024999999812,1017.0,117.0,100,1,86,4,12,1000,10,100,100
1,0.05831024999999812,1043.0,118.0,100,1,87,4,12,1000,10,100,100
1,0.05831024999999812,1078.0,119.0,100,1,88,4,12,1000,10,100,100
1,0.05831024999999812,1028.0,120.0,100,1,89,4,12,1000,10,100,100
1,0.05831024999999812,1062.0,122.0,100,1,90,4,12,1000,10,100,100
1,0.05831024999999812,1004.0,123.0,100,1,91,4,12,1000,10,100,100
1,0.05831024999999812,994.0,124.0,100,1,92,4,12,1000,10,100,100
1,0.05831024999999812,1052.0,125.0,100,1,93,4,12,1000,10,100,100
1,0.05831024999999812,1067.0,127.0,100,1,94,4,12,1000,10,100,100
1,0.05831024999999812,1014.0,129.0,100,1,95,4,12,1000,10,100,100
1,0.05831024999999812,1033.0,130.0,100,1,96,4,12,1000,10,100,100
1,0.05831024999999812,1028.0,131.0,100,1,97,4,12,1000,10,100,100
1,0.05831024999999812,1042.0,132.0,100,1,98,4,12,1000,10,100,100
1,0.05831024999999812,993.0,133.0,100,1,99,4,12,1000,10,100,100
1,0.05831024999999812,1032.0,134.0,100,1,100,4,12,1000,10,100,100
0,0.0368222080000038,1057.0,0.0,100,1,0,4,13,1000,10,100,100
1,0.05786087500000292,1057.0,1.0,100,1,0,4,13,1000,10,100,100
1,0.05786087500000292,1018.0,3.0,100,1,1,4,13,1000,10,100,100
1,0.05786087500000292,1047.0,4.0,100,1,2,4,13,1000,10,100,100
1,0.05786087500000292,1042.0,5.0,100,1,3,4,13,1000,10,100,100
1,0.05786087500000292,1022.0,7.0,100,1,4,4,13,1000,10,100,100
1,0.05786087500000292,1034.0,8.0,100,1,5,4,13,1000,10,100,100
1,0.05786087500000292,1024.0,10.0,100,1,6,4,13,1000,10,100,100
1,0.05786087500000292,1041.0,11.0,100,1,7,4,13,1000,10,100,100
1,0.05786087500000292,1079.0,12.0,100,1,8,4,13,1000,10,100,100
1,0.05786087500000292,968.0,13.0,100,1,9,4,13,1000,10,100,100
1,0.05786087500000292,1034.0,15.0,100,1,10,4,13,1000,10,100,100
1,0.05786087500000292,1036.0,16.0,100,1,11,4,13,1000,10,100,100
1,0.05786087500000292,1075.0,17.0,100,1,12,4,13,1000,10,100,100
1,0.05786087500000292,998.0,18.0,100,1,13,4,13,1000,10,100,100
1,0.05786087500000292,1009.0,20.0,100,1,14,4,13,1000,10,100,100
1,0.05786087500000292,1020.0,21.0,100,1,15,4,13,1000,10,100,100
1,0.05786087500000292,1033.0,22.0,100,1,16,4,13,1000,10,100,100
1,0.05786087500000292,1041.0,24.0,100,1,17,4,13,1000,10,100,100
1,0.05786087500000292,1031.0,26.0,100,1,18,4,13,1000,10,100,100
1,0.05786087500000292,1078.0,27.0,100,1,19,4,13,1000,10,100,100
1,0.05786087500000292,1095.0,28.0,100,1,20,4,13,1000,10,100,100
1,0.05786087500000292,1064.0,29.0,100,1,21,4,13,1000,10,100,100
1,0.05786087500000292,1033.0,30.0,100,1,22,4,13,1000,10,100,100
1,0.05786087500000292,1008.0,31.0,100,1,23,4,13,1000,10,100,100
1,0.05786087500000292,1021.0,33.0,100,1,24,4,13,1000,10,100,100
1,0.05786087500000292,1058.0,34.0,100,1,25,4,13,1000,10,100,100
1,0.05786087500000292,1055.0,35.0,100,1,26,4,13,1000,10,100,100
1,0.05786087500000292,1052.0,37.0,100,1,27,4,13,1000,10,100,100
1,0.05786087500000292,952.0,39.0,100,1,28,4,13,1000,10,100,100
1,0.05786087500000292,1056.0,40.0,100,1,29,4,13,1000,10,100,100
1,0.05786087500000292,1046.0,41.0,100,1,30,4,13,1000,10,100,100
1,0.05786087500000292,1092.0,42.0,100,1,31,4,13,1000,10,100,100
1,0.05786087500000292,1072.0,44.0,100,1,32,4,13,1000,10,100,100
1,0.05786087500000292,1076.0,45.0,100,1,33,4,13,1000,10,100,100
1,0.05786087500000292,1035.0,46.0,100,1,34,4,13,1000,10,100,100
1,0.05786087500000292,1077.0,48.0,100,1,35,4,13,1000,10,100,100
1,0.05786087500000292,1007.0,49.0,100,1,36,4,13,1000,10,100,100
1,0.05786087500000292,1040.0,50.0,100,1,37,4,13,1000,10,100,100
1,0.05786087500000292,1064.0,51.0,100,1,38,4,13,1000,10,100,100
1,0.05786087500000292,1003.0,52.0,100,1,39,4,13,1000,10,100,100
1,0.05786087500000292,1028.0,53.0,100,1,40,4,13,1000,10,100,100
1,0.05786087500000292,1060.0,55.0,100,1,41,4,13,1000,10,100,100
1,0.05786087500000292,1016.0,57.0,100,1,42,4,13,1000,10,100,100
1,0.05786087500000292,1014.0,58.0,100,1,43,4,13,1000,10,100,100
1,0.05786087500000292,1026.0,60.0,100,1,44,4,13,1000,10,100,100
1,0.05786087500000292,1088.0,61.0,100,1,45,4,13,1000,10,100,100
1,0.05786087500000292,1026.0,62.0,100,1,46,4,13,1000,10,100,100
1,0.05786087500000292,1075.0,64.0,100,1,47,4,13,1000,10,100,100
1,0.05786087500000292,988.0,66.0,100,1,48,4,13,1000,10,100,100
1,0.05786087500000292,1031.0,67.0,100,1,49,4,13,1000,10,100,100
1,0.05786087500000292,1000.0,69.0,100,1,50,4,13,1000,10,100,100
1,0.05786087500000292,1095.0,70.0,100,1,51,4,13,1000,10,100,100
1,0.05786087500000292,1080.0,71.0,100,1,52,4,13,1000,10,100,100
1,0.05786087500000292,1017.0,72.0,100,1,53,4,13,1000,10,100,100
1,0.05786087500000292,1052.0,73.0,100,1,54,4,13,1000,10,100,100
1,0.05786087500000292,1042.0,75.0,100,1,55,4,13,1000,10,100,100
1,0.05786087500000292,1054.0,76.0,100,1,56,4,13,1000,10,100,100
1,0.05786087500000292,1043.0,78.0,100,1,57,4,13,1000,10,100,100
1,0.05786087500000292,1044.0,79.0,100,1,58,4,13,1000,10,100,100
1,0.05786087500000292,1007.0,81.0,100,1,59,4,13,1000,10,100,100
1,0.05786087500000292,1063.0,82.0,100,1,60,4,13,1000,10,100,100
1,0.05786087500000292,1029.0,83.0,100,1,61,4,13,1000,10,100,100
1,0.05786087500000292,1086.0,84.0,100,1,62,4,13,1000,10,100,100
1,0.05786087500000292,1014.0,86.0,100,1,63,4,13,1000,10,100,100
1,0.05786087500000292,1024.0,88.0,100,1,64,4,13,1000,10,100,100
1,0.05786087500000292,1034.0,89.0,100,1,65,4,13,1000,10,100,100
1,0.05786087500000292,1028.0,90.0,100,1,66,4,13,1000,10,100,100
1,0.05786087500000292,1058.0,91.0,100,1,67,4,13,1000,10,100,100
1,0.05786087500000292,963.0,93.0,100,1,68,4,13,1000,10,100,100
1,0.05786087500000292,1053.0,94.0,100,1,69,4,13,1000,10,100,100
1,0.05786087500000292,998.0,96.0,100,1,70,4,13,1000,10,100,100
1,0.05786087500000292,1002.0,98.0,100,1,71,4,13,1000,10,100,100
1,0.05786087500000292,1010.0,99.0,100,1,72,4,13,1000,10,100,100
1,0.05786087500000292,1011.0,100.0,100,1,73,4,13,1000,10,100,100
1,0.05786087500000292,1014.0,102.0,100,1,74,4,13,1000,10,100,100
1,0.05786087500000292,1071.0,103.0,100,1,75,4,13,1000,10,100,100
1,0.05786087500000292,1050.0,105.0,100,1,76,4,13,1000,10,100,100
1,0.05786087500000292,1066.0,106.0,100,1,77,4,13,1000,10,100,100
1,0.05786087500000292,1034.0,107.0,100,1,78,4,13,1000,10,100,100
1,0.05786087500000292,1021.0,108.0,100,1,79,4,13,1000,10,100,100
1,0.05786087500000292,1031.0,110.0,100,1,80,4,13,1000,10,100,100
1,0.05786087500000292,1049.0,111.0,100,1,81,4,13,1000,10,100,100
1,0.05786087500000292,1058.0,112.0,100,1,82,4,13,1000,10,100,100
1,0.05786087500000292,1027.0,113.0,100,1,83,4,13,1000,10,100,100
1,0.05786087500000292,1018.0,114.0,100,1,84,4,13,1000,10,100,100
1,0.05786087500000292,1061.0,116.0,100,1,85,4,13,1000,10,100,100
1,0.05786087500000292,1017.0,117.0,100,1,86,4,13,1000,10,100,100
1,0.05786087500000292,1043.0,118.0,100,1,87,4,13,1000,10,100,100
1,0.05786087500000292,1078.0,119.0,100,1,88,4,13,1000,10,100,100
1,0.05786087500000292,1028.0,120.0,100,1,89,4,13,1000,10,100,100
1,0.05786087500000292,1062.0,122.0,100,1,90,4,13,1000,10,100,100
1,0.05786087500000292,1004.0,123.0,100,1,91,4,13,1000,10,100,100
1,0.05786087500000292,994.0,124.0,100,1,92,4,13,1000,10,100,100
1,0.05786087500000292,1052.0,125.0,100,1,93,4,13,1000,10,100,100
1,0.05786087500000292,1067.0,127.0,100,1,94,4,13,1000,10,100,100
1,0.05786087500000292,1014.0,129.0,100,1,95,4,13,1000,10,100,100
1,0.05786087500000292,1033.0,130.0,100,1,96,4,13,1000,10,100,100
1,0.05786087500000292,1028.0,131.0,100,1,97,4,13,1000,10,100,100
1,0.05786087500000292,1042.0,132.0,100,1,98,4,13,1000,10,100,100
1,0.05786087500000292,993.0,133.0,100,1,99,4,13,1000,10,100,100
1,0.05786087500000292,1032.0,134.0,100,1,100,4,13,1000,10,100,100
0,0.04158887500000219,1057.0,0.0,100,1,0,4,14,1000,10,100,100
1,0.07425800000000038,1057.0,1.0,100,1,0,4,14,1000,10,100,100
1,0.07425800000000038,1018.0,3.0,100,1,1,4,14,1000,10,100,100
1,0.07425800000000038,1047.0,4.0,100,1,2,4,14,1000,10,100,100
1,0.07425800000000038,1042.0,5.0,100,1,3,4,14,1000,10,100,100
1,0.07425800000000038,1022.0,7.0,100,1,4,4,14,1000,10,100,100
1,0.07425800000000038,1034.0,8.0,100,1,5,4,14,1000,10,100,100
1,0.07425800000000038,1024.0,10.0,100,1,6,4,14,1000,10,100,100
1,0.07425800000000038,1041.0,11.0,100,1,7,4,14,1000,10,100,100
1,0.07425800000000038,1079.0,12.0,100,1,8,4,14,1000,10,100,100
1,0.07425800000000038,968.0,13.0,100,1,9,4,14,1000,10,100,100
1,0.07425800000000038,1034.0,15.0,100,1,10,4,14,1000,10,100,100
1,0.07425800000000038,1036.0,16.0,100,1,11,4,14,1000,10,100,100
1,0.07425800000000038,1075.0,17.0,100,1,12,4,14,1000,10,100,100
1,0.07425800000000038,998.0,18.0,100,1,13,4,14,1000,10,100,100
1,0.07425800000000038,1009.0,20.0,100,1,14,4,14,1000,10,100,100
1,0.07425800000000038,1020.0,21.0,100,1,15,4,14,1000,10,100,100
1,0.07425800000000038,1033.0,22.0,100,1,16,4,14,1000,10,100,100
1,0.07425800000000038,1041.0,24.0,100,1,17,4,14,1000,10,100,100
1,0.07425800000000038,1031.0,26.0,100,1,18,4,14,1000,10,100,100
1,0.07425800000000038,1078.0,27.0,100,1,19,4,14,1000,10,100,100
1,0.07425800000000038,1095.0,28.0,100,1,20,4,14,1000,10,100,100
1,0.07425800000000038,1064.0,29.0,100,1,21,4,14,1000,10,100,100
1,0.07425800000000038,1033.0,30.0,100,1,22,4,14,1000,10,100,100
1,0.07425800000000038,1008.0,31.0,100,1,23,4,14,1000,10,100,100
1,0.07425800000000038,1021.0,33.0,100,1,24,4,14,1000,10,100,100
1,0.07425800000000038,1058.0,34.0,100,1,25,4,14,1000,10,100,100
1,0.07425800000000038,1055.0,35.0,100,1,26,4,14,1000,10,100,100
1,0.07425800000000038,1052.0,37.0,100,1,27,4,14,1000,10,100,100
1,0.07425800000000038,952.0,39.0,100,1,28,4,14,1000,10,100,100
1,0.07425800000000038,1056.0,40.0,100,1,29,4,14,1000,10,100,100
1,0.07425800000000038,1046.0,41.0,100,1,30,4,14,1000,10,100,100
1,0.07425800000000038,1092.0,42.0,100,1,31,4,14,1000,10,100,100
1,0.07425800000000038,1072.0,44.0,100,1,32,4,14,1000,10,100,100
1,0.07425800000000038,1076.0,45.0,100,1,33,4,14,1000,10,100,100
1,0.07425800000000038,1035.0,46.0,100,1,34,4,14,1000,10,100,100
1,0.07425800000000038,1077.0,48.0,100,1,35,4,14,1000,10,100,100
1,0.07425800000000038,1007.0,49.0,100,1,36,4,14,1000,10,100,100
1,0.07425800000000038,1040.0,50.0,100,1,37,4,14,1000,10,100,100
1,0.07425800000000038,1064.0,51.0,100,1,38,4,14,1000,10,100,100
1,0.07425800000000038,1003.0,52.0,100,1,39,4,14,1000,10,100,100
1,0.07425800000000038,1028.0,53.0,100,1,40,4,14,1000,10,100,100
1,0.07425800000000038,1060.0,55.0,100,1,41,4,14,1000,10,100,100
1,0.07425800000000038,1016.0,57.0,100,1,42,4,14,1000,10,100,100
1,0.07425800000000038,1014.0,58.0,100,1,43,4,14,1000,10,100,100
1,0.07425800000000038,1026.0,60.0,100,1,44,4,14,1000,10,100,100
1,0.07425800000000038,1088.0,61.0,100,1,45,4,14,1000,10,100,100
1,0.07425800000000038,1026.0,62.0,100,1,46,4,14,1000,10,100,100
1,0.07425800000000038,1075.0,64.0,100,1,47,4,14,1000,10,100,100
1,0.07425800000000038,988.0,66.0,100,1,48,4,14,1000,10,100,100
1,0.07425800000000038,1031.0,67.0,100,1,49,4,14,1000,10,100,100
1,0.07425800000000038,1000.0,69.0,100,1,50,4,14,1000,10,100,100
1,0.07425800000000038,1095.0,70.0,100,1,51,4,14,1000,10,100,100
1,0.07425800000000038,1080.0,71.0,100,1,52,4,14,1000,10,100,100
1,0.07425800000000038,1017.0,72.0,100,1,53,4,14,1000,10,100,100
1,0.07425800000000038,1052.0,73.0,100,1,54,4,14,1000,10,100,100
1,0.07425800000000038,1042.0,75.0,100,1,55,4,14,1000,10,100,100
1,0.07425800000000038,1054.0,76.0,100,1,56,4,14,1000,10,100,100
1,0.07425800000000038,1043.0,78.0,100,1,57,4,14,1000,10,100,100
1,0.07425800000000038,1044.0,79.0,100,1,58,4,14,1000,10,100,100
1,0.07425800000000038,1007.0,81.0,100,1,59,4,14,1000,10,100,100
1,0.07425800000000038,1063.0,82.0,100,1,60,4,14,1000,10,100,100
1,0.07425800000000038,1029.0,83.0,100,1,61,4,14,1000,10,100,100
1,0.07425800000000038,1086.0,84.0,100,1,62,4,14,1000,10,100,100
1,0.07425800000000038,1014.0,86.0,100,1,63,4,14,1000,10,100,100
1,0.07425800000000038,1024.0,88.0,100,1,64,4,14,1000,10,100,100
1,0.07425800000000038,1034.0,89.0,100,1,65,4,14,1000,10,100,100
1,0.07425800000000038,1028.0,90.0,100,1,66,4,14,1000,10,100,100
1,0.07425800000000038,1058.0,91.0,100,1,67,4,14,1000,10,100,100
1,0.07425800000000038,963.0,93.0,100,1,68,4,14,1000,10,100,100
1,0.07425800000000038,1053.0,94.0,100,1,69,4,14,1000,10,100,100
1,0.07425800000000038,998.0,96.0,100,1,70,4,14,1000,10,100,100
1,0.07425800000000038,1002.0,98.0,100,1,71,4,14,1000,10,100,100
1,0.07425800000000038,1010.0,99.0,100,1,72,4,14,1000,10,100,100
1,0.07425800000000038,1011.0,100.0,100,1,73,4,14,1000,10,100,100
1,0.07425800000000038,1014.0,102.0,100,1,74,4,14,1000,10,100,100
1,0.07425800000000038,1071.0,103.0,100,1,75,4,14,1000,10,100,100
1,0.07425800000000038,1050.0,105.0,100,1,76,4,14,1000,10,100,100
1,0.07425800000000038,1066.0,106.0,100,1,77,4,14,1000,10,100,100
1,0.07425800000000038,1034.0,107.0,100,1,78,4,14,1000,10,100,100
1,0.07425800000000038,1021.0,108.0,100,1,79,4,14,1000,10,100,100
1,0.07425800000000038,1031.0,110.0,100,1,80,4,14,1000,10,100,100
1,0.07425800000000038,1049.0,111.0,100,1,81,4,14,1000,10,100,100
1,0.07425800000000038,1058.0,112.0,100,1,82,4,14,1000,10,100,100
1,0.07425800000000038,1027.0,113.0,100,1,83,4,14,1000,10,100,100
1,0.07425800000000038,1018.0,114.0,100,1,84,4,14,1000,10,100,100
1,0.07425800000000038,1061.0,116.0,100,1,85,4,14,1000,10,100,100
1,0.07425800000000038,1017.0,117.0,100,1,86,4,14,1000,10,100,100
1,0.07425800000000038,1043.0,118.0,100,1,87,4,14,1000,10,100,100
1,0.07425800000000038,1078.0,119.0,100,1,88,4,14,1000,10,100,100
1,0.07425800000000038,1028.0,120.0,100,1,89,4,14,1000,10,100,100
1,0.07425800000000038,1062.0,122.0,100,1,90,4,14,1000,10,100,100
1,0.07425800000000038,1004.0,123.0,100,1,91,4,14,1000,10,100,100
1,0.07425800000000038,994.0,124.0,100,1,92,4,14,1000,10,100,100
1,0.07425800000000038,1052.0,125.0,100,1,93,4,14,1000,10,100,100
1,0.07425800000000038,1067.0,127.0,100,1,94,4,14,1000,10,100,100
1,0.07425800000000038,1014.0,129.0,100,1,95,4,14,1000,10,100,100
1,0.07425800000000038,1033.0,130.0,100,1,96,4,14,1000,10,100,100
1,0.07425800000000038,1028.0,131.0,100,1,97,4,14,1000,10,100,100
1,0.07425800000000038,1042.0,132.0,100,1,98,4,14,1000,10,100,100
1,0.07425800000000038,993.0,133.0,100,1,99,4,14,1000,10,100,100
1,0.07425800000000038,1032.0,134.0,100,1,100,4,14,1000,10,100,100
